INDEX	name	type	type2	code	alternategfx	namestr	version	compactsave	rarity	spawnable	Transmogrify	TMogType	TMogMin	TMogMax	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam	rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	ShowLevel	levelreq	cost	gamble cost	magic lvl	auto prefix	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	___comment	useable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	___quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem	diablocloneweight	n_idx	typeindex	type2index	enName	minac	maxac	calc1	calc2	calc3	typeindex__STR	type2index__STR	
r13	Shael Rune	1	100	29	0	29	0	0	10	1	0	1	16940		r13	r13	r13	16	1	1	0	0	0	flprun	invrShae		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					636	74	0	Shael Rune ÿc9(ÿc0#13ÿc9)	0	0	0	0	0	0	0		
r14	Dol Rune	1	100	31	0	31	0	0	11	1	0	1	20160		r14	r14	r14	16	1	1	0	0	0	flprun	invrDol		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					637	74	0	Dol Rune ÿc9(ÿc0#14ÿc9)	0	0	0	0	0	0	0		
r15	Hel Rune	1	100	33	0	0	0	0	12	1	0	1	1715		r15	r15	r15	16	1	1	0	0	0	flprun	invrHel		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					638	74	0	Hel Rune ÿc9(ÿc0#15ÿc9)	0	0	0	0	0	0	0		
r16	Io Rune	1	100	35	0	35	0	0	13	1	0	1	27440		r16	r16	r16	16	1	1	0	0	0	flprun	invrIo		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					639	74	0	Io Rune ÿc9(ÿc0#16ÿc9)	0	0	0	0	0	0	0		
r17	Lum Rune	1	100	37	0	37	0	0	14	1	0	1	31500		r17	r17	r17	16	1	1	0	0	0	flprun	invrLum		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					640	74	0	Lum Rune ÿc9(ÿc0#17ÿc9)	0	0	0	0	0	0	0		
r18	Ko Rune	1	100	39	0	39	0	0	15	1	0	1	35840		r18	r18	r18	16	1	1	0	0	0	flprun	invrKo		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					641	74	0	Ko Rune ÿc9(ÿc0#18ÿc9)	0	0	0	0	0	0	0		
r19	Fal Rune	1	100	41	0	41	0	0	16	1	0	1	40460		r19	r19	r19	16	1	1	0	0	0	flprun	invrFal		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					642	74	0	Fal Rune ÿc9(ÿc0#19ÿc9)	0	0	0	0	0	0	0		
r20	Lem Rune	1	100	43	0	43	0	0	17	1	0	1	45360		r20	r20	r20	16	1	1	0	0	0	flprun	invrLem		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					643	74	0	ÿc1Lem Rune ÿc9(ÿc0#20ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r21	Pul Rune	1	100	45	0	45	0	0	18	1	0	1	50540		r21	r21	r21	16	1	1	0	0	0	flprun	invrPul		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					644	74	0	ÿc1Pul Rune ÿc9(ÿc0#21ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r22	Um Rune	1	100	47	0	47	0	0	19	1	0	1	56000		r22	r22	r22	16	1	1	0	0	0	flprun	invrUm		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					645	74	0	ÿc1Um Rune ÿc9(ÿc0#22ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r23	Mal Rune	1	100	49	0	49	0	0	20	1	0	1	61740		r23	r23	r23	16	1	1	0	0	0	flprun	invrMal		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					646	74	0	ÿc1Mal Rune ÿc9(ÿc0#23ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r24	Ist Rune	1	100	51	0	51	0	0	21	1	0	1	67760		r24	r24	r24	16	1	1	0	0	0	flprun	invrIst		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					647	74	0	ÿc1Ist Rune ÿc9(ÿc0#24ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r25	Gul Rune	1	100	53	0	53	0	0	22	1	0	1	74060		r25	r25	r25	16	1	1	0	0	0	flprun	invrGul		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					648	74	0	ÿc1Gul Rune ÿc9(ÿc0#25ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r26	Vex Rune	1	100	55	0	55	0	0	23	1	0	1	80640		r26	r26	r26	16	1	1	0	0	0	flprun	invrVex		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					649	74	0	ÿc1Vex Rune ÿc9(ÿc0#26ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r27	Ohm Rune	1	100	57	0	57	0	0	24	1	0	1	87500		r27	r27	r27	16	1	1	0	0	0	flprun	invrOhm		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					650	74	0	ÿc1Ohm Rune ÿc9(ÿc0#27ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r28	Lo Rune	1	100	59	0	59	0	0	25	1	0	1	94640		r28	r28	r28	16	1	1	0	0	0	flprun	invrLo		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					651	74	0	ÿc1Lo Rune ÿc9(ÿc0#28ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r29	Sur Rune	1	100	61	0	61	0	0	26	1	0	1	102060		r29	r29	r29	16	1	1	0	0	0	flprun	invrSur		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					652	74	0	ÿc1Sur Rune ÿc9(ÿc0#29ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r30	Ber Rune	1	100	63	0	63	0	0	27	1	0	1	109760		r30	r30	r30	16	1	1	0	0	0	flprun	invrBer		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					653	74	0	ÿc1Ber Rune ÿc9(ÿc0#30ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r31	Jah Rune	1	100	65	0	65	0	0	28	1	0	1	117740		r31	r31	r31	16	1	1	0	0	0	flprun	invrJo		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					654	74	0	ÿc1Jah Rune ÿc9(ÿc0#31ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r32	Cham Rune	1	100	67	0	67	0	0	29	1	0	1	126000		r32	r32	r32	16	1	1	0	0	0	flprun	invrCham		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					655	74	0	ÿc1Cham Rune ÿc9(ÿc0#32ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
r33	Zod Rune	1	100	69	0	69	0	0	30	1	0	1	134540		r33	r33	r33	16	1	1	0	0	0	flprun	invrZod		0	xxx			0	rune		item_rune	12	item_rune	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					656	74	0	ÿc1Zod Rune ÿc9(ÿc0#33ÿc9)
ÿc;~Pick Up~ÿc0	0	0	0	0	0	0	0		
jew	Jewel	0	100	1	1	0	0	0	8	1	0	1	1000		jew	gpw	jew	16	1	1	0	0	0	flpgsw	invgswe		0	xxx			0	jewl		item_jewel	12	item_jewel	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					657	58	0	Jewelÿc2*ÿc3	0	0	0	0	0	0	0		
ice	Malah's Potion	0	100	0	0	0	0	0	999	0	0	1	10000		ice	scr	ice	16	1	1	0	0	0	flpwps	invxyz		0	xxx			0	ques		item_potion	14	item_potion_drink	0	0	5	0	0	0	0	0	0	0	32	1	0	-1	-1						-1		-1		-1	1	MalahsPotionDescription			4	0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					658	39	0	Malah's Potion	0	0	0	0	0	0	0		
0sc	Scroll of Knowledge	0	100	0	0	0	0	0	0	1	0	1	100		0sc	rsc	0sc	16	1	1	0	0	0	flprsc	invrsc		0	xxx			0	scro		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					659	22	0	Scroll of Knowledge	0	0	0	0	0	0	0		
tr2	Scroll of Resistance	1	100	0	0	0	0	0	999	0	0	1	0		tr2	scr	tr2	16	2	2	0	0	0	flpscr	invscb		0	xxx			1	ques		item_scroll	10	item_scroll	1	0	5	0	0	0	0	0	0	0	32	1	0	-1	12						-1		-1		-1	1	UseScrollOfResistance	UseScrollOfResistanceController		4	0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					660	39	0	Scroll of Resistance	0	0	0	0	0	0	0		
pk1	Key of Terror	0	100	0	0	0	0	0	1	0	0	1	99999		pk1	key	pk1	16	1	2	0	0	0	flpmph	invmph		0	xxx			0	ques		item_key	12	item_key	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1	2	TerrorKeyDescription	TerrorKeyDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					661	39	0	Key of Terror	0	0	0	0	0	0	0		
pk2	Key of Hate	0	100	0	0	0	0	0	1	0	0	1	99999		pk2	key	pk2	16	1	2	0	0	0	flpmph	invmph		0	xxx			0	ques		item_key	12	item_key	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1	2	HateKeyDescription	HateKeyDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					662	39	0	Key of Hate	0	0	0	0	0	0	0		
pk3	Key of Destruction	0	100	0	0	0	0	0	1	0	0	1	99999		pk3	key	pk3	16	1	2	0	0	0	flpmph	invmph		0	xxx			0	ques		item_key	12	item_key	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1	2	DestructionKeyDescription	DestructionKeyDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					663	39	0	Key of Destruction	0	0	0	0	0	0	0		
dhn	Diablo's Horn	0	100	0	0	0	0	0	1	0	0	1	80		dhn	fng	dhn	16	1	1	0	0	0	flpfang	invfang		0	xxx			0	ques		item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					664	39	0	Diablo's Horn	0	0	0	0	0	0	0		
bey	Baal's Eye	0	100	0	0	0	0	0	1	0	0	1	80		bey	eyz	bey	16	1	1	0	0	0	flpeye	inveye		0	xxx			0	ques		item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					665	39	0	Baal's Eye	0	0	0	0	0	0	0		
mbr	Mephisto's Brain	0	100	0	0	0	0	0	1	0	0	1	80		mbr	brz	mbr	16	1	1	0	0	0	flpbrnz	invbrnz		0	xxx			0	ques		item_monsterbone	12	item_monsterbone	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					666	39	0	Mephisto's Brain	0	0	0	0	0	0	0		
toa	Token of Absolution	0	100	1	0	0	0	0	1	1	0	1	100		toa	toa	toa	16	1	1	0	0	0	flprun	invtoa		0	xxx			1	elix		item_amulet	14	item_book	0	0	5	0	0	0	0	0	0	0	0		0	-1	13						-1		-1		-1	1	UseTokenOfAbsolution	UseTokenOfAbsolutionController		8	0	0	0	0	non	0					255					255	1	1			255					255	1	1			255					255					255					255	1	1			255					255					255					255					255	1	1			255					255					255	1	1			255	0	0	0	xxx	xxx	0	0	1	1			667	11	0	ÿc4Token of Absolution	0	0	0	0	0	0	0		
tes	Twisted Essence of Suffering	0	100	0	0	0	0	0	1	0	0	1	10000		tes	fng	tes	16	1	1	0	0	0	flpgsb	invtes		0	xxx			0	ques		item_rare	12	item_rare	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					668	39	0	Twisted Essence of Suffering	0	0	0	0	0	0	0		
ceh	Charged Essense of Hatred	0	100	0	0	0	0	0	1	0	0	1	10000		ceh	eyz	ceh	16	1	1	0	0	0	flpgsy	invceh		0	xxx			0	ques		item_rare	12	item_rare	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					669	39	0	Charged Essence of Hatred	0	0	0	0	0	0	0		
bet	Burning Essence of Terror	0	100	0	0	0	0	0	1	0	0	1	10000		bet	fng	bet	16	1	1	0	0	0	flpgsr	invbet		0	xxx			0	ques		item_rare	12	item_rare	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					670	39	0	Burning Essence of Terror	0	0	0	0	0	0	0		
fed	Festering Essence of Destruction	0	100	0	0	0	0	0	1	0	0	1	10000		fed	brz	fed	16	1	1	0	0	0	flpgsg	invfed		0	xxx			0	ques		item_rare	12	item_rare	0	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					671	39	0	Festering Essence of Destruction	0	0	0	0	0	0	0		
std	Standard of Heroes	0	100	90	0	90	0	0	4	1	0	1	2000		std	flg	std	16	1	1	0	0	0	flpflag	invflag		0	xxx			0	key		item_charm	12	item_charm	1	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1						0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0				1	672	41	0	Standard of Heroes	0	0	0	0	0	0	0		
cm4	t1 Splash Charm	0	100	1	0	1	0	0	1	1	0	1	1	1	cm4	rld	cm1	16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	scha		item_charm	12	item_charm	1	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1	1	Upgradeable			10	0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					673	82	0	Small Charmÿc2*ÿc3	0	0	0	0	0	0	0		
cm5	t9 Splash Charm	0	100	1	0	1	0	0	1	0	0	1	1	1	cm5	rld	cm1	16	1	1	0	0	0	flpchm1	invchm		0	xxx			0	scha		item_charm	12	item_charm	1	0	5	0	0	0	0	0	0	0	0		0	-1	-1						-1		-1		-1	1	MaxPotential			8	0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					674	82	0	Small Charmÿc2*ÿc3	0	0	0	0	0	0	0		
s01	El Rune Stack	0	100	11	0	11	0	0	1	1	0	1	560		s01	r01	s01	16	1	1	0	0	0	flprun	invrEl		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					675	106	0	ÿc8Stack: El Runeÿc9 (ÿc0#1ÿc9)	0	0	0	0	0	0	0		
s02	Eld Rune Stack	0	100	11	0	11	0	0	1	1	0	1	560		s02	r02	s02	16	1	1	0	0	0	flprun	invrEld		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					676	106	0	ÿc8Stack: Eld Runeÿc9 (ÿc0#2ÿc9)	0	0	0	0	0	0	0		
s03	Tir Rune Stack	0	100	13	0	13	0	0	2	1	0	1	1260		s03	r03	s03	16	1	1	0	0	0	flprun	invrTir		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					677	106	0	ÿc8Stack: Tir Runeÿc9 (ÿc0#3ÿc9)	0	0	0	0	0	0	0		
s04	Nef Rune Stack	0	100	13	0	13	0	0	2	1	0	1	1260		s04	r04	s04	16	1	1	0	0	0	flprun	invrNef		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					678	106	0	ÿc8Stack: Nef Runeÿc9 (ÿc0#4ÿc9)	0	0	0	0	0	0	0		
s05	Eth Rune Stack	0	100	15	0	15	0	0	3	1	0	1	2240		s05	r05	s05	16	1	1	0	0	0	flprun	invrEth		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					679	106	0	ÿc8Stack: Eth Runeÿc9 (ÿc0#5ÿc9)	0	0	0	0	0	0	0		
s06	Ith Rune Stack	0	100	15	0	15	0	0	3	1	0	1	2240		s06	r06	s06	16	1	1	0	0	0	flprun	invrIth		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					680	106	0	ÿc8Stack: Ith Runeÿc9 (ÿc0#6ÿc9)	0	0	0	0	0	0	0		
s07	Tal Rune Stack	0	100	17	0	17	0	0	4	1	0	1	3500		s07	r07	s07	16	1	1	0	0	0	flprun	invrTal		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					681	106	0	ÿc8Stack: Tal Runeÿc9 (ÿc0#7ÿc9)	0	0	0	0	0	0	0		
s08	Ral Rune Stack	0	100	19	0	19	0	0	5	1	0	1	5040		s08	r08	s08	16	1	1	0	0	0	flprun	invrRal		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					682	106	0	ÿc8Stack: Ral Runeÿc9 (ÿc0#8ÿc9)	0	0	0	0	0	0	0		
s09	Ort Rune Stack	0	100	21	0	21	0	0	6	1	0	1	6860		s09	r09	s09	16	1	1	0	0	0	flprun	invrOrt		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					683	106	0	ÿc8Stack: Ort Runeÿc9 (ÿc0#9ÿc9)	0	0	0	0	0	0	0		
s10	Thul Rune Stack	0	100	23	0	23	0	0	7	1	0	1	8960		s10	r10	s10	16	1	1	0	0	0	flprun	invrThul		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					684	106	0	ÿc8Stack: Thul Runeÿc9 (ÿc0#10ÿc9)	0	0	0	0	0	0	0		
s11	Amn Rune Stack	0	100	25	0	25	0	0	8	1	0	1	11340		s11	r11	s11	16	1	1	0	0	0	flprun	invrAmn		0	xxx			0	runx		item_rune	12	item_rune	0	0	5	0	0	0	1	1	100	1	0		0	-1	-1						-1		-1		-1	2	runeStackDescription	runeStackDescription			0	0	0	0	non	0					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	0	0					685	106	0	ÿc8Stack: Amn Runeÿc9 (ÿc0#11ÿc9)	0	0	0	0	0	0	0		
